Well.names,Area,Drug
E13,148,PJ 3
E14,375,PJ 3
E13,82,PJ 3
E15,181,PJ 3
E14,854,PJ 3
E13,693,PJ 3
E13,126,PJ 3
E15,333,PJ 3
E14,83,PJ 3
E13,287,PJ 3
E14,87,PJ 3
E15,382,PJ 3
E13,365,PJ 3
E13,109,PJ 3
E15,204,PJ 3
E14,371,PJ 3
E13,107,PJ 3
E15,362,PJ 3
E13,106,PJ 3
E15,257,PJ 3
E13,304,PJ 3
E14,156,PJ 3
E15,202,PJ 3
E15,163,PJ 3
E15,130,PJ 3
E15,165,PJ 3
E15,322,PJ 3
E13,210,PJ 3
E15,505,PJ 3
E14,164,PJ 3
E14,270,PJ 3
E14,193,PJ 3
E14,162,PJ 3
E13,88,PJ 3
E13,180,PJ 3
E14,135,PJ 3
E14,173,PJ 3
E13,257,PJ 3
E13,109,PJ 3
E14,152,PJ 3
E14,117,PJ 3
E14,249,PJ 3
E14,171,PJ 3
E13,1470,PJ 3
E15,247,PJ 3
E15,157,PJ 3
E13,339,PJ 3
E13,85,PJ 3
E14,292,PJ 3
E14,322,PJ 3
E15,421,PJ 3
E13,235,PJ 3
E13,126,PJ 3
E14,823,PJ 3
E13,629,PJ 3
E15,91,PJ 3
E13,194,PJ 3
E14,107,PJ 3
E14,588,PJ 3
E15,161,PJ 3
E14,327,PJ 3
E15,340,PJ 3
E13,132,PJ 3
E13,95,PJ 3
E13,379,PJ 3
E15,564,PJ 3
E13,164,PJ 3
E14,283,PJ 3
E15,221,PJ 3
E14,237,PJ 3
E15,409,PJ 3
E14,312,PJ 3
E13,338,PJ 3
E13,272,PJ 3
E14,259,PJ 3
E15,78,PJ 3
E13,172,PJ 3
E14,1437,PJ 3
E13,782,PJ 3
E15,497,PJ 3
E14,114,PJ 3
E13,239,PJ 3
E15,243,PJ 3
E14,265,PJ 3
E15,345,PJ 3
E13,87,PJ 3
E14,318,PJ 3
E14,225,PJ 3
E14,184,PJ 3
E14,389,PJ 3
E14,236,PJ 3
E13,212,PJ 3
E13,252,PJ 3
E13,166,PJ 3
E15,250,PJ 3
E14,209,PJ 3
E13,147,PJ 3
E14,168,PJ 3
E15,249,PJ 3
E14,96,PJ 3
E14,73,PJ 3
E14,409,PJ 3
E13,1340,PJ 3
E15,1024,PJ 3
E15,346,PJ 3
E15,153,PJ 3
E14,63,PJ 3
E14,113,PJ 3
E14,697,PJ 3
E15,304,PJ 3
E13,200,PJ 3
E14,1052,PJ 3
E13,382,PJ 3
E15,151,PJ 3
E14,273,PJ 3
E15,690,PJ 3
E14,391,PJ 3
E14,184,PJ 3
E13,149,PJ 3
E14,183,PJ 3
E14,553,PJ 3
E15,244,PJ 3
E14,393,PJ 3
E13,225,PJ 3
E13,162,PJ 3
E14,245,PJ 3
E13,153,PJ 3
E13,193,PJ 3
E14,631,PJ 3
E14,234,PJ 3
E15,104,PJ 3
E15,185,PJ 3
E13,553,PJ 3
E13,214,PJ 3
E14,124,PJ 3
E13,414,PJ 3
E14,207,PJ 3
E14,221,PJ 3
E14,221,PJ 3
E15,205,PJ 3
E14,455,PJ 3
E13,175,PJ 3
E14,341,PJ 3
E15,117,PJ 3
E13,170,PJ 3
E15,241,PJ 3
E14,844,PJ 3
E14,113,PJ 3
E14,220,PJ 3
E15,326,PJ 3
E15,71,PJ 3
E14,868,PJ 3
E14,112,PJ 3
E13,277,PJ 3
E15,152,PJ 3
E13,297,PJ 3
E13,575,PJ 3
E15,164,PJ 3
E15,109,PJ 3
E13,227,PJ 3
E13,184,PJ 3
E14,356,PJ 3
E13,239,PJ 3
E15,342,PJ 3
E14,463,PJ 3
E15,100,PJ 3
E15,251,PJ 3
E15,491,PJ 3
E14,205,PJ 3
E14,173,PJ 3
E15,182,PJ 3
E15,237,PJ 3
E15,84,PJ 3
E14,162,PJ 3
E15,238,PJ 3
E13,242,PJ 3
E15,52,PJ 3
E14,416,PJ 3
E13,234,PJ 3
E15,228,PJ 3
E14,280,PJ 3
E14,221,PJ 3
E14,349,PJ 3
E13,392,PJ 3
E14,128,PJ 3
E14,68,PJ 3
E15,380,PJ 3
E13,106,PJ 3
E14,303,PJ 3
E15,602,PJ 3
E14,232,PJ 3
E14,433,PJ 3
E15,90,PJ 3
E15,127,PJ 3
E14,579,PJ 3
E14,378,PJ 3
E13,188,PJ 3
E14,330,PJ 3
E15,214,PJ 3
E15,114,PJ 3
E15,340,PJ 3
E13,195,PJ 3
E15,342,PJ 3
E13,327,PJ 3
E13,131,PJ 3
E15,751,PJ 3
E14,76,PJ 3
E14,354,PJ 3
E14,54,PJ 3
E14,300,PJ 3
E14,198,PJ 3
E14,263,PJ 3
E14,535,PJ 3
E15,427,PJ 3
E13,301,PJ 3
E14,262,PJ 3
E15,208,PJ 3
E15,96,PJ 3
E13,319,PJ 3
E13,263,PJ 3
E15,192,PJ 3
E14,207,PJ 3
E15,268,PJ 3
E13,267,PJ 3
E13,974,PJ 3
E14,146,PJ 3
E15,393,PJ 3
E13,179,PJ 3
E13,179,PJ 3
E14,62,PJ 3
E14,370,PJ 3
E14,199,PJ 3
E13,318,PJ 3
E15,236,PJ 3
E15,120,PJ 3
E15,206,PJ 3
E14,245,PJ 3
E13,234,PJ 3
E14,72,PJ 3
E13,144,PJ 3
E13,374,PJ 3
E15,130,PJ 3
E15,273,PJ 3
E13,190,PJ 3
E14,136,PJ 3
E14,381,PJ 3
E15,152,PJ 3
E13,263,PJ 3
E15,87,PJ 3
E15,190,PJ 3
E13,430,PJ 3
E14,312,PJ 3
E13,493,PJ 3
E13,415,PJ 3
E14,173,PJ 3
E14,567,PJ 3
E15,202,PJ 3
E13,345,PJ 3
E14,407,PJ 3
E14,122,PJ 3
E14,336,PJ 3
E15,218,PJ 3
E15,207,PJ 3
E13,361,PJ 3
E15,234,PJ 3
E14,138,PJ 3
E15,261,PJ 3
E14,370,PJ 3
E13,145,PJ 3
E13,760,PJ 3
E14,185,PJ 3
E15,379,PJ 3
E15,211,PJ 3
E15,93,PJ 3
E15,268,PJ 3
E15,825,PJ 3
E14,363,PJ 3
E13,139,PJ 3
E15,443,PJ 3
E14,249,PJ 3
E14,367,PJ 3
E15,122,PJ 3
E14,166,PJ 3
E13,365,PJ 3
E14,620,PJ 3
E15,213,PJ 3
E15,270,PJ 3
E14,326,PJ 3
E15,665,PJ 3
E13,300,PJ 3
E15,204,PJ 3
E14,287,PJ 3
E14,351,PJ 3
E13,279,PJ 3
E15,682,PJ 3
E15,459,PJ 3
E15,82,PJ 3
E15,419,PJ 3
E15,219,PJ 3
E15,93,PJ 3
E15,297,PJ 3
E15,277,PJ 3
E13,186,PJ 3
E15,445,PJ 3
E13,160,PJ 3
E14,737,PJ 3
E15,264,PJ 3
E13,138,PJ 3
E15,310,PJ 3
E14,164,PJ 3
E13,203,PJ 3
E13,878,PJ 3
E15,128,PJ 3
E15,238,PJ 3
E14,244,PJ 3
E14,225,PJ 3
E14,266,PJ 3
E13,203,PJ 3
E15,571,PJ 3
E15,317,PJ 3
E15,299,PJ 3
E14,312,PJ 3
E13,301,PJ 3
E13,468,PJ 3
E13,125,PJ 3
E13,245,PJ 3
E13,225,PJ 3
E15,688,PJ 3
E14,247,PJ 3
E15,640,PJ 3
E14,199,PJ 3
E13,231,PJ 3
E13,109,PJ 3
E13,153,PJ 3
E13,251,PJ 3
E15,316,PJ 3
E14,334,PJ 3
E13,180,PJ 3
E15,368,PJ 3
E15,308,PJ 3
E13,109,PJ 3
E15,902,PJ 3
E15,505,PJ 3
E14,278,PJ 3
E13,128,PJ 3
E14,583,PJ 3
E13,364,PJ 3
E13,230,PJ 3
E14,473,PJ 3
E15,430,PJ 3
E14,329,PJ 3
E15,261,PJ 3
E14,210,PJ 3
E14,152,PJ 3
E15,96,PJ 3
E13,432,PJ 3
E14,165,PJ 3
E13,390,PJ 3
E13,86,PJ 3
E13,104,PJ 3
E15,73,PJ 3
E15,600,PJ 3
E15,196,PJ 3
E15,72,PJ 3
E14,97,PJ 3
E14,155,PJ 3
E15,200,PJ 3
E15,189,PJ 3
E14,548,PJ 3
E13,54,PJ 3
E15,300,PJ 3
E15,215,PJ 3
E15,247,PJ 3
E13,399,PJ 3
E14,189,PJ 3
E14,240,PJ 3
E14,188,PJ 3
E14,213,PJ 3
E15,196,PJ 3
E13,110,PJ 3
E15,1985,PJ 3
E14,235,PJ 3
E14,2841,PJ 3
E14,81,PJ 3
E15,148,PJ 3
E14,226,PJ 3
E14,81,PJ 3
E15,98,PJ 3
E15,115,PJ 3
E13,464,PJ 3
E15,83,PJ 3
E15,809,PJ 3
E14,190,PJ 3
E13,106,PJ 3
E13,182,PJ 3
E13,260,PJ 3
E13,158,PJ 3
E13,280,PJ 3
E13,316,PJ 3
E15,84,PJ 3
E13,141,PJ 3
E13,250,PJ 3
E13,283,PJ 3
E13,76,PJ 3
E14,432,PJ 3
E15,283,PJ 3
E15,248,PJ 3
E13,427,PJ 3
E14,134,PJ 3
E13,330,PJ 3
E13,237,PJ 3
E15,67,PJ 3
E14,348,PJ 3
E14,265,PJ 3
E13,481,PJ 3
E13,377,PJ 3
E14,80,PJ 3
E15,278,PJ 3
E15,55,PJ 3
E14,74,PJ 3
E13,147,PJ 3
E13,406,PJ 3
E15,142,PJ 3
E14,200,PJ 3
E13,519,PJ 3
E15,122,PJ 3
E14,167,PJ 3
E15,558,PJ 3
E15,273,PJ 3
E13,158,PJ 3
E15,318,PJ 3
E14,215,PJ 3
E14,376,PJ 3
E13,518,PJ 3
E15,302,PJ 3
E14,604,PJ 3
E15,826,PJ 3
E13,101,PJ 3
E14,184,PJ 3
E14,230,PJ 3
E14,288,PJ 3
E14,357,PJ 3
E15,152,PJ 3
E15,122,PJ 3
E15,156,PJ 3
E14,317,PJ 3
E15,561,PJ 3
E14,219,PJ 3
E14,181,PJ 3
E14,150,PJ 3
E14,252,PJ 3
E14,243,PJ 3
E15,256,PJ 3
E14,966,PJ 3
E13,150,PJ 3
E14,140,PJ 3
E13,120,PJ 3
E13,1003,PJ 3
E14,388,PJ 3
E13,408,PJ 3
E15,189,PJ 3
E13,222,PJ 3
E15,137,PJ 3
E14,725,PJ 3
E14,89,PJ 3
E13,200,PJ 3
E15,421,PJ 3
E13,128,PJ 3
E15,246,PJ 3
E14,341,PJ 3
E15,614,PJ 3
E14,392,PJ 3
E14,448,PJ 3
E14,102,PJ 3
E15,406,PJ 3
E13,144,PJ 3
E13,189,PJ 3
E14,237,PJ 3
E14,414,PJ 3
E13,220,PJ 3
E14,82,PJ 3
E13,655,PJ 3
E13,159,PJ 3
E15,259,PJ 3
E15,147,PJ 3
E14,147,PJ 3
E14,308,PJ 3
E13,193,PJ 3
E14,217,PJ 3
E15,359,PJ 3
E14,261,PJ 3
E13,281,PJ 3
E13,749,PJ 3
E15,142,PJ 3
E14,476,PJ 3
E14,291,PJ 3
E14,691,PJ 3
E13,277,PJ 3
E15,115,PJ 3
E13,270,PJ 3
E15,310,PJ 3
E14,187,PJ 3
E15,726,PJ 3
E15,290,PJ 3
E14,196,PJ 3
E13,83,PJ 3
E15,206,PJ 3
E14,160,PJ 3
E15,123,PJ 3
E13,174,PJ 3
E13,394,PJ 3
E14,288,PJ 3
E14,267,PJ 3
E14,172,PJ 3
E14,284,PJ 3
E14,686,PJ 3
E13,286,PJ 3
E15,179,PJ 3
E14,362,PJ 3
E14,166,PJ 3
E13,1264,PJ 3
E13,104,PJ 3
E15,352,PJ 3
E13,237,PJ 3
E15,113,PJ 3
E15,266,PJ 3
E14,327,PJ 3
E15,271,PJ 3
E13,305,PJ 3
E14,103,PJ 3
E14,260,PJ 3
E13,191,PJ 3
E14,203,PJ 3
E13,432,PJ 3
E14,87,PJ 3
E14,851,PJ 3
E13,333,PJ 3
E14,653,PJ 3
E13,163,PJ 3
E13,188,PJ 3
E13,210,PJ 3
E13,123,PJ 3
E15,303,PJ 3
E15,175,PJ 3
E15,284,PJ 3
E15,557,PJ 3
E15,370,PJ 3
E15,110,PJ 3
E15,296,PJ 3
E15,385,PJ 3
E13,247,PJ 3
E13,134,PJ 3
E13,363,PJ 3
E14,264,PJ 3
E13,299,PJ 3
E14,1491,PJ 3
E14,256,PJ 3
E13,293,PJ 3
E15,221,PJ 3
E14,196,PJ 3
E15,360,PJ 3
E13,335,PJ 3
E15,207,PJ 3
E13,69,PJ 3
E15,158,PJ 3
E14,321,PJ 3
E13,349,PJ 3
E15,190,PJ 3
E15,211,PJ 3
E14,169,PJ 3
E14,354,PJ 3
E14,286,PJ 3
E13,600,PJ 3
E15,258,PJ 3
E13,859,PJ 3
E14,206,PJ 3
E13,703,PJ 3
E13,268,PJ 3
E15,173,PJ 3
E13,1573,PJ 3
E14,529,PJ 3
E13,173,PJ 3
E13,572,PJ 3
E14,791,PJ 3
E15,163,PJ 3
E13,347,PJ 3
E15,152,PJ 3
E15,120,PJ 3
E14,179,PJ 3
E13,457,PJ 3
E15,240,PJ 3
E15,201,PJ 3
E15,434,PJ 3
E14,1745,PJ 3
E15,688,PJ 3
E14,166,PJ 3
E14,390,PJ 3
E14,301,PJ 3
E15,177,PJ 3
E13,336,PJ 3
E14,285,PJ 3
E13,178,PJ 3
E14,471,PJ 3
E15,234,PJ 3
E14,550,PJ 3
E14,176,PJ 3
E13,349,PJ 3
E13,106,PJ 3
E13,53,PJ 3
E15,225,PJ 3
E15,190,PJ 3
E13,429,PJ 3
E15,141,PJ 3
E14,516,PJ 3
E15,840,PJ 3
E13,615,PJ 3
E15,102,PJ 3
E14,332,PJ 3
E13,270,PJ 3
E14,209,PJ 3
E14,465,PJ 3
E14,246,PJ 3
E14,209,PJ 3
E13,282,PJ 3
E14,719,PJ 3
E13,222,PJ 3
E15,122,PJ 3
E15,881,PJ 3
E14,252,PJ 3
E15,441,PJ 3
E14,245,PJ 3
E13,87,PJ 3
E15,194,PJ 3
E15,280,PJ 3
E13,172,PJ 3
E15,365,PJ 3
E15,439,PJ 3
E13,372,PJ 3
E14,226,PJ 3
E13,209,PJ 3
E14,84,PJ 3
E13,357,PJ 3
E14,247,PJ 3
E14,1078,PJ 3
E15,75,PJ 3
E14,297,PJ 3
E13,303,PJ 3
E13,583,PJ 3
E14,579,PJ 3
E14,275,PJ 3
E14,172,PJ 3
E13,332,PJ 3
E13,66,PJ 3
E15,376,PJ 3
E14,291,PJ 3
E13,227,PJ 3
E15,72,PJ 3
E15,393,PJ 3
E14,262,PJ 3
E15,387,PJ 3
E15,642,PJ 3
E13,164,PJ 3
E14,213,PJ 3
E13,139,PJ 3
E14,259,PJ 3
E14,159,PJ 3
E15,735,PJ 3
E15,91,PJ 3
E15,200,PJ 3
E15,197,PJ 3
E15,109,PJ 3
E13,173,PJ 3
E15,156,PJ 3
E14,184,PJ 3
E15,688,PJ 3
E15,317,PJ 3
E13,168,PJ 3
E13,286,PJ 3
E15,407,PJ 3
E13,205,PJ 3
E15,669,PJ 3
E15,226,PJ 3
E14,263,PJ 3
E13,284,PJ 3
E15,273,PJ 3
E14,124,PJ 3
E13,100,PJ 3
E14,3384,PJ 3
E14,153,PJ 3
E15,347,PJ 3
E14,182,PJ 3
E15,261,PJ 3
E15,294,PJ 3
E13,259,PJ 3
E14,167,PJ 3
E13,85,PJ 3
E14,236,PJ 3
E13,607,PJ 3
E15,453,PJ 3
E13,224,PJ 3
E14,413,PJ 3
E15,268,PJ 3
E15,70,PJ 3
E15,217,PJ 3
E15,288,PJ 3
E14,226,PJ 3
E14,122,PJ 3
E15,138,PJ 3
E15,129,PJ 3
E13,1097,PJ 3
E14,507,PJ 3
E14,278,PJ 3
E13,428,PJ 3
E14,245,PJ 3
E15,245,PJ 3
E14,186,PJ 3
E13,370,PJ 3
E14,392,PJ 3
E15,780,PJ 3
E13,745,PJ 3
E14,457,PJ 3
E13,420,PJ 3
E14,304,PJ 3
E15,104,PJ 3
E15,95,PJ 3
E14,160,PJ 3
E15,172,PJ 3
E14,456,PJ 3
E15,273,PJ 3
E13,227,PJ 3
E15,243,PJ 3
E13,84,PJ 3
E15,323,PJ 3
E15,409,PJ 3
E15,183,PJ 3
E14,408,PJ 3
E14,83,PJ 3
E14,262,PJ 3
E13,86,PJ 3
E14,289,PJ 3
E15,228,PJ 3
E15,372,PJ 3
E14,137,PJ 3
E15,281,PJ 3
E14,166,PJ 3
E14,300,PJ 3
E15,315,PJ 3
E15,408,PJ 3
E15,88,PJ 3
E15,130,PJ 3
E15,167,PJ 3
E14,147,PJ 3
E13,82,PJ 3
E15,275,PJ 3
E13,186,PJ 3
E14,101,PJ 3
E14,139,PJ 3
E15,77,PJ 3
E13,272,PJ 3
E13,189,PJ 3
E13,486,PJ 3
E13,325,PJ 3
E15,111,PJ 3
E14,307,PJ 3
E15,392,PJ 3
E13,233,PJ 3
E14,323,PJ 3
E15,286,PJ 3
E15,612,PJ 3
E15,127,PJ 3
E13,95,PJ 3
E15,208,PJ 3
E14,307,PJ 3
E13,83,PJ 3
E13,214,PJ 3
E14,419,PJ 3
E14,568,PJ 3
E13,280,PJ 3
E13,159,PJ 3
E13,119,PJ 3
E13,109,PJ 3
E15,172,PJ 3
E14,66,PJ 3
E15,342,PJ 3
E15,117,PJ 3
E13,215,PJ 3
E14,221,PJ 3
E14,126,PJ 3
E13,107,PJ 3
E13,142,PJ 3
E15,94,PJ 3
E15,266,PJ 3
E13,971,PJ 3
E13,456,PJ 3
E13,349,PJ 3
E14,267,PJ 3
E13,236,PJ 3
E14,119,PJ 3
E14,107,PJ 3
E14,289,PJ 3
E15,149,PJ 3
E15,1036,PJ 3
E15,389,PJ 3
E14,402,PJ 3
E15,260,PJ 3
E15,323,PJ 3
E13,63,PJ 3
E14,514,PJ 3
E13,175,PJ 3
E13,1342,PJ 3
E15,231,PJ 3
E13,454,PJ 3
E13,132,PJ 3
E15,154,PJ 3
E14,644,PJ 3
E13,290,PJ 3
E15,362,PJ 3
E15,307,PJ 3
E13,69,PJ 3
E14,131,PJ 3
E15,458,PJ 3
E14,687,PJ 3
E15,193,PJ 3
E13,266,PJ 3
E13,382,PJ 3
E14,278,PJ 3
E14,218,PJ 3
E15,174,PJ 3
E14,791,PJ 3
E15,399,PJ 3
E13,216,PJ 3
E14,529,PJ 3
E13,207,PJ 3
E15,531,PJ 3
E13,88,PJ 3
E14,54,PJ 3
E15,111,PJ 3
E13,215,PJ 3
E13,193,PJ 3
E13,789,PJ 3
E14,330,PJ 3
E14,376,PJ 3
E14,516,PJ 3
E14,215,PJ 3
E14,145,PJ 3
E13,142,PJ 3
E14,502,PJ 3
E15,320,PJ 3
E14,658,PJ 3
E14,413,PJ 3
E14,191,PJ 3
E15,300,PJ 3
E14,189,PJ 3
E13,156,PJ 3
E13,291,PJ 3
E15,310,PJ 3
E14,1108,PJ 3
E15,305,PJ 3
E13,295,PJ 3
E14,465,PJ 3
E15,387,PJ 3
E14,228,PJ 3
E13,356,PJ 3
E14,124,PJ 3
E15,291,PJ 3
E13,506,PJ 3
E15,263,PJ 3
E13,172,PJ 3
E13,161,PJ 3
E15,148,PJ 3
E15,736,PJ 3
E13,221,PJ 3
E15,176,PJ 3
E15,68,PJ 3
E13,310,PJ 3
E15,846,PJ 3
E13,61,PJ 3
E14,131,PJ 3
E14,201,PJ 3
E14,254,PJ 3
E15,277,PJ 3
E14,231,PJ 3
E13,256,PJ 3
E13,140,PJ 3
E13,111,PJ 3
E13,223,PJ 3
E15,280,PJ 3
E13,75,PJ 3
E13,140,PJ 3
E14,799,PJ 3
E14,288,PJ 3
E13,288,PJ 3
E15,431,PJ 3
E14,192,PJ 3
E15,199,PJ 3
E15,178,PJ 3
E13,205,PJ 3
E13,118,PJ 3
E13,198,PJ 3
E15,85,PJ 3
E13,178,PJ 3
E15,239,PJ 3
E15,184,PJ 3
E14,397,PJ 3
E13,230,PJ 3
E13,228,PJ 3
E13,178,PJ 3
E14,261,PJ 3
E14,188,PJ 3
E13,88,PJ 3
E14,371,PJ 3
E14,1438,PJ 3
E15,331,PJ 3
E14,816,PJ 3
E14,756,PJ 3
E14,278,PJ 3
E14,284,PJ 3
E14,170,PJ 3
E15,370,PJ 3
E13,67,PJ 3
E14,264,PJ 3
E13,161,PJ 3
E14,579,PJ 3
E15,847,PJ 3
E13,149,PJ 3
E15,310,PJ 3
E13,248,PJ 3
E15,172,PJ 3
E14,397,PJ 3
E13,164,PJ 3
E15,227,PJ 3
E15,311,PJ 3
E15,394,PJ 3
E13,136,PJ 3
E14,320,PJ 3
E13,188,PJ 3
E13,158,PJ 3
E13,269,PJ 3
E15,257,PJ 3
E13,198,PJ 3
E15,124,PJ 3
E13,915,PJ 3
E15,167,PJ 3
E13,83,PJ 3
E13,453,PJ 3
E15,241,PJ 3
E15,383,PJ 3
E15,259,PJ 3
E13,274,PJ 3
E14,267,PJ 3
E15,1380,PJ 3
E15,398,PJ 3
E14,846,PJ 3
E15,178,PJ 3
E15,735,PJ 3
E14,362,PJ 3
E14,289,PJ 3
E14,308,PJ 3
E14,225,PJ 3
E14,147,PJ 3
E15,491,PJ 3
E15,281,PJ 3
E13,126,PJ 3
E15,357,PJ 3
E13,264,PJ 3
E15,540,PJ 3
E14,198,PJ 3
E14,199,PJ 3
E15,234,PJ 3
E14,250,PJ 3
E15,267,PJ 3
E15,198,PJ 3
E13,143,PJ 3
E15,265,PJ 3
E15,153,PJ 3
E13,96,PJ 3
E14,270,PJ 3
E14,157,PJ 3
E14,76,PJ 3
E14,209,PJ 3
E14,175,PJ 3
E13,295,PJ 3
E15,105,PJ 3
E13,61,PJ 3
E15,1118,PJ 3
E14,364,PJ 3
E13,308,PJ 3
E14,182,PJ 3
E14,421,PJ 3
E13,69,PJ 3
E14,160,PJ 3
E15,525,PJ 3
E13,148,PJ 3
E13,516,PJ 3
E14,704,PJ 3
E13,533,PJ 3
E14,249,PJ 3
E14,275,PJ 3
E13,143,PJ 3
E15,123,PJ 3
E14,333,PJ 3
E13,127,PJ 3
E14,181,PJ 3
E14,251,PJ 3
E13,143,PJ 3
E13,186,PJ 3
E14,340,PJ 3
E14,142,PJ 3
E14,343,PJ 3
E13,189,PJ 3
E13,245,PJ 3
E13,601,PJ 3
E14,421,PJ 3
E15,409,PJ 3
E14,188,PJ 3
E14,204,PJ 3
E14,294,PJ 3
E13,75,PJ 3
E15,193,PJ 3
E15,307,PJ 3
E15,217,PJ 3
E13,163,PJ 3
E13,370,PJ 3
E13,135,PJ 3
E13,358,PJ 3
E14,225,PJ 3
E15,615,PJ 3
E14,107,PJ 3
E13,262,PJ 3
E13,146,PJ 3
E15,155,PJ 3
E14,500,PJ 3
E13,136,PJ 3
E14,240,PJ 3
E14,407,PJ 3
E15,201,PJ 3
E13,226,PJ 3
E15,609,PJ 3
E15,415,PJ 3
E13,421,PJ 3
E15,392,PJ 3
E13,162,PJ 3
E13,135,PJ 3
E14,184,PJ 3
E15,120,PJ 3
E13,1017,PJ 3
E13,197,PJ 3
E13,166,PJ 3
E14,148,PJ 3
E13,228,PJ 3
E15,106,PJ 3
E15,273,PJ 3
E13,224,PJ 3
E15,71,PJ 3
E13,448,PJ 3
E14,416,PJ 3
E14,451,PJ 3
E13,199,PJ 3
E13,148,PJ 3
E13,189,PJ 3
E13,191,PJ 3
E14,273,PJ 3
E13,309,PJ 3
E13,321,PJ 3
E13,516,PJ 3
E15,520,PJ 3
E15,170,PJ 3
E14,207,PJ 3
E14,725,PJ 3
E14,287,PJ 3
E15,70,PJ 3
E14,210,PJ 3
E14,197,PJ 3
E14,756,PJ 3
E14,196,PJ 3
E15,83,PJ 3
E14,175,PJ 3
E15,206,PJ 3
E15,152,PJ 3
E14,65,PJ 3
E15,524,PJ 3
E13,143,PJ 3
E13,184,PJ 3
E13,370,PJ 3
E15,267,PJ 3
E13,416,PJ 3
E13,73,PJ 3
E14,126,PJ 3
E15,102,PJ 3
E13,65,PJ 3
E13,326,PJ 3
E13,1803,PJ 3
E13,68,PJ 3
E15,528,PJ 3
E14,103,PJ 3
E13,222,PJ 3
E13,391,PJ 3
E13,166,PJ 3
E15,290,PJ 3
E14,288,PJ 3
E14,209,PJ 3
E15,369,PJ 3
E15,290,PJ 3
E14,248,PJ 3
E13,207,PJ 3
E13,196,PJ 3
E13,345,PJ 3
E13,178,PJ 3
E14,1305,PJ 3
E15,128,PJ 3
E14,313,PJ 3
E14,138,PJ 3
E15,398,PJ 3
E13,176,PJ 3
E15,320,PJ 3
E15,212,PJ 3
E14,219,PJ 3
E15,630,PJ 3
E14,239,PJ 3
E15,472,PJ 3
E15,228,PJ 3
E14,176,PJ 3
E13,226,PJ 3
E13,221,PJ 3
E14,234,PJ 3
E15,123,PJ 3
E13,158,PJ 3
E14,462,PJ 3
E15,255,PJ 3
E14,264,PJ 3
E15,185,PJ 3
E15,184,PJ 3
E13,145,PJ 3
E13,359,PJ 3
E15,98,PJ 3
E15,485,PJ 3
E15,427,PJ 3
E13,200,PJ 3
E15,684,PJ 3
E13,470,PJ 3
E14,228,PJ 3
E15,143,PJ 3
E13,238,PJ 3
E13,136,PJ 3
E14,132,PJ 3
E14,1381,PJ 3
E15,238,PJ 3
E13,96,PJ 3
E13,339,PJ 3
E15,139,PJ 3
E13,205,PJ 3
E15,524,PJ 3
E13,515,PJ 3
E13,1077,PJ 3
E13,309,PJ 3
E14,222,PJ 3
E14,330,PJ 3
E14,254,PJ 3
E13,430,PJ 3
E13,174,PJ 3
E13,475,PJ 3
E15,138,PJ 3
E13,268,PJ 3
E15,203,PJ 3
E14,123,PJ 3
E13,417,PJ 3
E13,165,PJ 3
E15,78,PJ 3
E14,243,PJ 3
E15,398,PJ 3
E15,224,PJ 3
E14,284,PJ 3
E15,248,PJ 3
E13,345,PJ 3
E14,179,PJ 3
E15,107,PJ 3
E13,254,PJ 3
E13,100,PJ 3
E14,347,PJ 3
E13,81,PJ 3
E13,88,PJ 3
E14,169,PJ 3
E14,136,PJ 3
E14,205,PJ 3
E15,460,PJ 3
E15,711,PJ 3
E15,148,PJ 3
E15,460,PJ 3
E15,207,PJ 3
E13,171,PJ 3
E14,163,PJ 3
E15,169,PJ 3
E14,107,PJ 3
E14,167,PJ 3
E14,127,PJ 3
E14,1704,PJ 3
E15,77,PJ 3
E14,383,PJ 3
E14,99,PJ 3
E15,110,PJ 3
E13,163,PJ 3
E15,54,PJ 3
E14,899,PJ 3
E13,269,PJ 3
E13,328,PJ 3
E13,414,PJ 3
E13,296,PJ 3
E13,113,PJ 3
E15,245,PJ 3
E14,70,PJ 3
E15,330,PJ 3
E14,396,PJ 3
E15,316,PJ 3
E15,206,PJ 3
E15,533,PJ 3
E15,336,PJ 3
E14,478,PJ 3
E13,373,PJ 3
E13,174,PJ 3
E13,239,PJ 3
E15,239,PJ 3
E14,231,PJ 3
E14,156,PJ 3
E15,2293,PJ 3
E13,157,PJ 3
E15,461,PJ 3
E13,138,PJ 3
E15,561,PJ 3
E13,995,PJ 3
E13,115,PJ 3
E13,248,PJ 3
E15,209,PJ 3
E13,275,PJ 3
E15,92,PJ 3
E13,98,PJ 3
E15,200,PJ 3
E14,112,PJ 3
E14,139,PJ 3
E13,7739,PJ 3
E14,357,PJ 3
E14,112,PJ 3
E14,346,PJ 3
E15,248,PJ 3
E13,1021,PJ 3
E14,505,PJ 3
E14,95,PJ 3
E14,234,PJ 3
E13,1005,PJ 3
E15,409,PJ 3
E14,299,PJ 3
E14,107,PJ 3
E13,97,PJ 3
E13,177,PJ 3
E13,225,PJ 3
E13,705,PJ 3
E15,240,PJ 3
E13,186,PJ 3
E15,127,PJ 3
E14,138,PJ 3
E15,826,PJ 3
E14,826,PJ 3
E13,169,PJ 3
E13,483,PJ 3
B07,408,SANT
B07,145,SANT
B08,266,SANT
B07,81,SANT
B08,533,SANT
B09,1554,SANT
B09,793,SANT
